Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
Q3,FM,7/25/19 14:26,0,8.7,3.76,4.9,1.3,17.36,74.98,0.06,28.35,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:26,0,8.64,3.49,5.11,1.34,17.25,74.95,0.04,28.34,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:26,0,9.18,3.88,4.56,1.29,17.63,74.9,0.07,28.35,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:26,0,8.41,3.4,5.21,1.38,17.03,75.04,0.08,28.36,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:26,0,8.72,3.75,4.79,1.29,17.26,74.82,0.06,28.37,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.48,3.25,5.38,1.33,17.11,75.01,0.08,28.37,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.6,3.36,5.22,1.33,17.17,74.92,0.02,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.7,3.73,4.92,1.31,17.35,75.05,0.01,28.37,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,9.19,4.16,4.23,1.33,17.58,75.08,0.03,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.55,3.66,5.04,1.34,17.25,74.91,-0.01,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.64,3.43,5.13,1.31,17.2,75,0.02,28.37,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.69,3.57,5.13,1.31,17.39,74.99,0.01,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.71,3.64,4.72,1.3,17.08,75.03,0.02,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.61,3.36,5.2,1.32,17.18,75.05,0.01,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.7,3.78,4.77,1.32,17.25,74.91,0.05,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.63,3.59,5.02,1.31,17.24,75.03,-0.01,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.43,3.43,5.16,1.29,17.02,74.91,0.04,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.85,3.54,5.11,1.3,17.49,74.84,0.03,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.7,3.67,5.07,1.33,17.43,74.83,0.01,28.38,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.96,3.82,4.66,1.32,17.45,75.05,0.02,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.82,3.76,4.69,1.3,17.27,74.93,0.03,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.93,3.8,4.7,1.32,17.43,74.97,0.02,28.4,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.8,3.43,4.89,1.3,17.12,75.15,0.05,28.4,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.36,3.39,5.23,1.33,16.97,74.91,0.02,28.4,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.71,3.7,4.95,1.32,17.35,75.06,0.03,28.4,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.94,3.92,4.54,1.31,17.39,75.12,0.02,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.32,3.41,5.07,1.3,16.8,75.08,0.02,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.57,3.55,5.03,1.35,17.15,74.79,0.01,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,9.21,4.28,4.25,1.28,17.73,74.88,0.02,28.39,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.29,3.35,5.3,1.34,16.94,74.94,0.02,28.4,7/25/19,SB15,206,Final
Q3,FM,7/25/19 14:27,0,8.64,3.9,4.56,1.31,17.1,75.04,0.01,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.88,3.3,5.29,1.43,17.46,75.2,0,28.22,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,9.67,3.92,4.29,1.38,17.89,75.2,0,28.24,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,9.03,3.66,4.83,1.41,17.53,75.33,-0.03,28.23,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.92,3.42,5.35,1.42,17.68,75.33,0,28.25,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,10.21,4.07,4.22,1.43,18.5,75.21,-0.05,28.26,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.75,3.03,5.5,1.45,17.28,75.24,-0.03,28.26,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.67,2.81,5.91,1.47,17.4,75.18,-0.02,28.28,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.85,2.9,5.57,1.48,17.32,75.24,-0.02,28.28,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.92,3.46,5,1.44,17.37,75.08,-0.02,28.3,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,9.42,3.28,5.18,1.47,17.88,75.23,-0.03,28.29,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,8.88,3.56,5.14,1.43,17.58,75.17,0.02,28.3,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:28,0,9.5,4.03,4.37,1.4,17.9,75.3,0.06,28.31,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.06,3.87,4.67,1.44,17.59,75.27,0.07,28.32,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.75,3.24,5.34,1.46,17.33,75.21,0.05,28.31,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.24,3.58,4.9,1.4,17.72,75.29,0.05,28.34,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,11.39,4.93,3.01,1.31,19.34,75.14,0.03,28.32,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.96,3.29,5.3,1.44,17.55,75.2,0.04,28.34,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.05,3.51,4.95,1.4,17.5,75.38,0.03,28.33,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.74,3.39,5.17,1.46,17.3,75.33,0.06,28.33,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.45,3.92,4.62,1.4,17.99,75.22,0.04,28.35,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.87,3.22,5.28,1.44,17.37,75.31,0.06,28.35,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.07,3.6,4.92,1.43,17.59,75.28,0.03,28.35,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.8,3.32,5.38,1.41,17.5,75.11,0.02,28.37,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.77,4.22,4.42,1.4,18.41,75.29,0.05,28.36,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.02,3.06,5.5,1.45,17.58,75.25,0.02,28.37,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.18,3.4,5.23,1.45,17.8,75.14,-0.01,28.38,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.79,4.07,4.42,1.37,18.28,75.11,0,28.38,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.04,3.24,5.22,1.41,17.49,75.31,-0.03,28.38,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.02,3.43,5.07,1.43,17.52,75.21,-0.04,28.37,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.09,3.63,4.96,1.42,17.68,75.16,-0.02,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.91,4,4.33,1.36,18.23,75.21,-0.03,28.4,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.17,3.68,4.85,1.43,17.7,75.17,-0.03,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.1,3.69,4.93,1.42,17.71,75.19,-0.02,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.77,3.66,5.06,1.41,17.49,75.32,-0.02,28.38,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.74,3.2,5.16,1.44,17.11,75.25,-0.02,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.02,2.37,6.37,1.53,17.76,75.17,-0.03,28.4,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.85,3.42,5.15,1.41,17.42,75.34,0,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.83,3.22,5.27,1.44,17.32,75.3,-0.01,28.39,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.84,3.49,4.94,1.39,17.27,75.26,0,28.41,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.18,3.84,4.47,1.44,17.49,75.37,-0.01,28.4,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.46,3.41,5.14,1.42,17.01,75.42,-0.01,28.41,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,8.59,3.19,5.3,1.42,17.08,75.26,-0.02,28.4,7/25/19,SB15,206,Final
Q4,FM,7/25/19 14:29,0,9.16,3.56,4.91,1.4,17.64,75.26,-0.02,28.41,7/25/19,SB15,206,Final
C1,0,7/31/19 9:33,0,29.43,0,1.45,1.48,30.88,76.27,0,26.08,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,22.37,0,2.75,1.16,25.12,76.75,0,26.09,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.57,0,2.63,1.32,27.19,76.6,-0.01,26.08,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,25.01,0,2.31,1.3,27.32,76.25,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,23.27,0,2.03,1.39,25.31,77.23,-0.02,26.09,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,25.13,0,2.66,1.22,27.79,75.45,0.01,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,22.24,0,2.11,1.31,24.36,76.74,-0.03,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,26.08,0,2.14,1.25,28.23,76.69,-0.01,26.09,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,25.63,0,2.19,1.32,27.82,76.74,0,26.09,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.33,0,1.67,1.39,25.99,76.91,0.01,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,25.33,0,1.78,1.3,27.11,76.69,0.01,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,23.52,0,1.99,1.28,25.5,76.48,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.29,0,1.77,1.34,26.06,76.56,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.29,0,2.59,1.32,26.88,76.35,0.02,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,28.24,1.09,0,1.38,29.33,76.09,-0.03,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,22.71,0,2.52,1.23,25.23,76.82,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.92,0,1.79,1.38,26.72,76.63,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,24.56,0,2.74,1.24,27.3,76.21,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,26.24,0,1.87,1.3,28.11,76.77,-0.02,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,25.81,0,2.37,1.24,28.19,76,0.01,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,23.05,0,3.1,1.11,26.15,76.02,0,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,20.82,0,2.85,1.11,23.68,77.34,-0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:33,0,27.51,0,2.08,1.38,29.58,76.35,0.02,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,29.01,1.22,0.02,1.28,30.24,76.89,0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,26.31,0,1.64,1.41,27.94,76.25,-0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,24.42,0,2.61,1.21,27.03,76.34,-0.01,26.12,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,22.09,0,2.32,1.21,24.41,77.27,0.02,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,23.93,0,3.36,1.13,27.29,76.4,0.02,26.09,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,30.04,0,2.03,1.34,32.07,76.15,0.05,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,26.14,0,2.67,1.21,28.81,75.87,0.04,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,26.14,0,3.06,1.28,29.2,76.09,0.05,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,22.52,0,2.41,1.21,24.94,76.77,0.05,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,22.32,0,2.13,1.28,24.45,76.8,0.05,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,25.2,0,1.47,1.3,26.67,76.27,0.03,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,23.94,0,3.41,1.16,27.34,76.85,0.05,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,31.08,0.21,1.14,1.42,32.43,76.51,0,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,27.41,0,3.12,1.3,30.54,76.63,-0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,23.07,0,2.51,1.18,25.58,76.3,-0.01,26.12,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,25.42,0,2.33,1.26,27.76,76.6,0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,24.65,0,2.33,1.23,26.99,76.65,-0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,23.97,0,1.62,1.38,25.59,76.97,0.01,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,23.5,0,2.79,1.17,26.29,76.52,0,26.12,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,30.63,1.28,0,1.17,31.91,76.17,0.03,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,24.6,0,2.44,1.25,27.04,76.59,0.01,26.12,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,29.71,0,2.31,1.41,32.02,75.77,0,26.11,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,24.43,0,1.84,1.29,26.27,76.61,-0.01,26.1,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,26.16,0,2.19,1.24,28.35,76.73,0.01,26.12,7/31/19,WE4,212,Initial
C1,0,7/31/19 9:34,0,29.58,0,2.24,1.26,31.82,76.83,0.02,26.12,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,22.31,0,2.5,1.2,24.82,76.91,0,26.09,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,24.96,0.76,0,1.33,25.72,77.38,-0.01,26.1,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,29.94,0.69,0,1.43,30.63,77.16,0,26.09,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,24.09,0,2.41,1.33,26.51,75.77,0,26.09,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,20.55,0,1.97,1.27,22.52,77.36,-0.01,26.11,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,21.66,0,1.94,1.35,23.6,77.04,-0.01,26.1,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,21.46,0,1.08,1.38,22.54,77.15,0,26.1,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:35,0,21.66,0,1.75,1.36,23.41,76.66,0.02,26.11,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.36,0,1.79,1.29,21.15,77.5,-0.01,26.1,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.83,0,1.67,1.31,21.5,77.45,0,26.11,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.84,0,1.82,1.29,21.66,76.98,0.01,26.12,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,20.65,0,1.93,1.25,22.58,76.96,0,26.12,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,23.74,0,2.03,1.41,25.78,76.03,0.01,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,18.55,0,1.71,1.32,20.26,77.22,-0.01,26.13,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.54,0,1.22,1.46,23.75,77.27,-0.01,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.84,0,1.79,1.33,24.63,76.61,-0.02,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.38,0,1.49,1.29,20.87,77.22,0.01,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,20.98,0,2.46,1.24,23.44,77.06,-0.01,26.12,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,23.03,0,1.32,1.36,24.35,76.88,0.05,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,23.45,0,1.89,1.34,25.34,76.3,0.06,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,26.07,0,2,1.3,28.07,76.35,0.05,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,20.08,0,3.1,1.13,23.18,77.05,0.04,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.55,0,2.14,1.23,21.7,76.65,0.06,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.08,0,1.89,1.37,22.96,77.16,0.06,26.14,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,25.88,0,1.77,1.38,27.64,75.86,0.05,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,20.96,0,2.56,1.23,23.51,77.07,0.06,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.8,0,1.48,1.31,21.28,77.03,0.05,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.02,0,2.17,1.24,23.19,76.54,0.06,26.15,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.17,0,1.55,1.28,22.72,77.46,0.04,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.43,0,1.83,1.33,24.26,76.92,0.06,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.98,0,2.2,1.28,24.18,77.25,0.07,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,23.55,0,2.02,1.34,25.57,77.08,0.05,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.47,0,1.59,1.29,23.06,77.17,0.06,26.16,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,23.25,0,1.88,1.44,25.13,76.37,0.07,26.17,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.75,0,3.11,1.31,25.86,75.56,0.06,26.17,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,20.56,0,1.95,1.32,22.52,76.78,0.04,26.17,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.38,0,2.33,1.17,21.71,77.15,0.04,26.18,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.7,0,1.77,1.37,24.48,77.18,0,26.18,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,18.94,0,1.54,1.26,20.48,77.47,0,26.18,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,27.22,0.88,0,1.31,28.09,76.54,0,26.19,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.49,0,1.95,1.19,21.44,77.35,0.01,26.18,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,21.63,0,2.32,1.31,23.95,76.82,0.01,26.17,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,22.66,0,1.95,1.34,24.61,77.07,0.01,26.18,7/31/19,WE4,212,Initial
C2,0,7/31/19 9:36,0,19.95,0,1.52,1.3,21.47,77.14,-0.02,26.18,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,24.32,0,2.13,1.28,26.45,76.58,0,26.11,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,22.12,0,1.64,1.27,23.76,76.69,-0.05,26.11,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,23.61,0,1.51,1.41,25.12,76.79,-0.05,26.11,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,26.13,0,1.58,1.43,27.7,76.45,-0.03,26.13,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,26.13,0,3.44,1.18,29.57,75.03,-0.02,26.12,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,24.52,0,2.59,1.18,27.11,76.67,-0.02,26.15,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,25.25,0,2.55,1.25,27.8,76.44,-0.04,26.14,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,24.06,0,1.57,1.35,25.63,76.54,-0.04,26.16,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,24.3,0,2.12,1.27,26.42,76.34,-0.03,26.16,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:37,0,23.93,0,1.63,1.33,25.55,76.76,-0.03,26.16,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.79,0,1.35,1.43,27.14,76.63,-0.03,26.16,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,29.29,0.86,0.02,1.38,30.17,76.47,-0.02,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,22.39,0,2.58,1.19,24.97,76.78,-0.03,26.16,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,23.54,0,1.32,1.36,24.86,76.99,-0.01,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,26.66,0,2.77,1.34,29.42,76.19,-0.05,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,21.57,0,1.95,1.25,23.52,76.94,-0.05,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,21.11,0,2.61,1.09,23.72,76.11,-0.01,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,24.4,0,1.61,1.39,26.01,76.84,-0.03,26.18,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,30.53,1.75,0,1.13,32.27,76.59,-0.03,26.17,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,34.23,0.24,0.32,1.5,34.79,75.61,-0.01,26.19,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,27.51,0,1.71,1.4,29.22,76.13,-0.04,26.19,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,21.26,0,2.17,1.19,23.43,77.04,-0.04,26.19,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,21.3,0,2.07,1.25,23.37,76.42,-0.04,26.18,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,22.73,0,1.85,1.22,24.58,76.64,-0.04,26.2,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,24.77,0.73,0.49,1.3,25.99,76.88,-0.03,26.2,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.18,0,2.62,1.17,27.8,76.2,-0.03,26.2,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,30.76,0.74,0.08,1.33,31.59,75.81,-0.01,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,26.93,0,2.29,1.39,29.23,76.15,-0.04,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,24.54,0,2.46,1.28,27,76.27,0,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,28.43,0.58,0.85,1.26,29.86,76.6,-0.04,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,21.21,0,2.66,1.23,23.87,75.18,-0.04,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.56,0,1.63,1.4,27.19,77,-0.03,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,23.85,0,2.05,1.46,25.89,75.64,-0.01,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,26.59,0,2.21,1.26,28.81,76.43,-0.02,26.22,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,24.68,0,1.35,1.34,26.03,76.92,-0.05,26.22,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,23.3,0,2.16,1.22,25.46,75.89,-0.04,26.22,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,28.84,1.12,0,1.27,29.96,76.14,-0.02,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.1,0,1.92,1.29,27.03,76.56,0.01,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.74,0,2.05,1.26,27.79,77.11,0.03,26.2,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,23.48,0,2.17,1.34,25.65,76.26,0.02,26.21,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,27.91,0,1.68,1.32,29.6,76.62,0.01,26.23,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,28.28,0,1.71,1.42,29.99,76.28,-0.02,26.22,7/31/19,WE4,212,Initial
C3,0,7/31/19 9:38,0,25.51,0.33,1.24,1.23,27.09,76.52,-0.04,26.22,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,19.41,0,1.24,1.25,20.64,77.16,0,26.21,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,20.94,0,1.61,1.33,22.55,77.18,0,26.21,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,23.42,0.06,1.34,1.26,24.82,76.85,-0.01,26.21,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,27.74,0,1.81,1.41,29.55,76.06,0,26.2,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,20.92,0,2.06,1.21,22.99,77.26,-0.01,26.22,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,23.99,0,1.98,1.21,25.97,77.06,0.02,26.22,7/31/19,WE4,212,Initial
Q1,0,7/31/19 9:39,0,25.75,0,1.41,1.38,27.16,77.04,0.01,26.22,7/31/19,WE4,212,Initial
