Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
GMBOIL_15305	AMP-binding enzyme family protein	ctg82_17_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17515	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_17	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	core	17	4	37
GMBOIL_15310	short chain dehydrogenase	ctg82_18_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17520	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_18	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	core	18	4	37
GMBOIL_15315	type I polyketide synthase	ctg82_19_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17525	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_19	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	core	19	4	37
GMBOIL_15320	flavin-binding monooxygenase-like family protein	ctg82_20_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17530	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_20	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	20	4	37
GMBOIL_15325	3-oxoacyl-ACP synthase	ctg82_21_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17535	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_21	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	core	21	4	37
GMBOIL_15330	isoprenylcysteine carboxyl methyltransferase	ctg82_22_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17540	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_22	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	22	4	37
GMBOIL_15335	FAD-linked oxidase	ctg82_23_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17545	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_23	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	23	4	37
GMBOIL_15340	MFS transporter	ctg82_24_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17550	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_24	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	24	4	37
GMBOIL_15345	efflux RND transporter periplasmic adaptor subunit	ctg82_25_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17555	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_25	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	25	4	37
GMBOIL_15350	acriflavine resistance protein B	ctg82_26_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17560	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_26	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	26	4	37
GMBOIL_20245	hypothetical protein	ctg82_27_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_27	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	27	4	37
GMBOIL_20610	hypothetical protein	ctg82_28_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_28	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	28	4	37
GMBOIL_21500	hypothetical protein	ctg82_29_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_29	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	29	4	37
GMBOIL_00145	transglutaminase	ctg82_2_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_2	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	2	4	37
GMBOIL_20620	serine/threonine protein kinase	ctg82_30_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_30	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	regulatory	30	4	37
GMBOIL_20625	rhodanese-related sulfurtransferase	ctg82_31_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_31	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	31	4	37
GMBOIL_20635	DNA repair protein RecO	ctg82_32_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_32	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	32	4	37
GMBOIL_00770	Putative cytoplasmic protein	ctg82_34_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_34	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	34	4	37
GMBOIL_11735	Alkaline phosphatase	ctg82_37_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_37	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	37	4	37
GMBOIL_02555	cysteine--tRNA ligase	ctg82_3_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_3	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	3	4	37
GMBOIL_02550	glycine/betaine ABC transporter substrate-binding protein	ctg82_4_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_4	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	4	4	37
GMBOIL_02545	metal-binding protein	ctg82_5_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_5	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	5	4	37
GMBOIL_02540	bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase	ctg82_6_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_6	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	6	4	37
GMBOIL_02535	hypothetical protein	ctg82_7_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_7	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	7	4	37
GMBOIL_02530	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	ctg82_8_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_8	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	8	4	37
GMBOIL_02525	Mini-ribonuclease 3	ctg82_9_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_9	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	9	4	37
GMBOIL_17540	hypothetical protein	ctg83_18_lanthipeptide_21_0	LE1912_lanthipeptide_O9329_20025	FALSE	FALSE	TRUE	NA	NA	Dolichospermum	ctg83_18_lanthipeptide_21	NA	NA	NA	NA	1
GMBOIL_16695	ATP-dependent protease ATP-binding subunit ClpX	ctg83_19_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_19	lanthipeptide-Microcystis aeruginosa WLECC	other	19	2	25
GMBOIL_16700	ATP-dependent Clp protease proteolytic subunit	ctg83_20_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_20	lanthipeptide-Microcystis aeruginosa WLECC	other	20	2	25
GMBOIL_23650	trigger factor	ctg83_21_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_21	lanthipeptide-Microcystis aeruginosa WLECC	other	21	2	25
GMBOIL_07875	4-hydroxy-tetrahydrodipicolinate synthase	ctg83_23_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_23	lanthipeptide-Microcystis aeruginosa WLECC	other	23	2	25
GMBOIL_07880	ribonuclease J	ctg83_24_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_24	lanthipeptide-Microcystis aeruginosa WLECC	other	24	2	25
GMBOIL_07885	nickel pincer cofactor biosynthesis protein LarB	ctg83_25_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_25	lanthipeptide-Microcystis aeruginosa WLECC	other	25	2	25
GMBOIL_07890	1-deoxy-D-xylulose-5-phosphate synthase	ctg83_26_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_26	lanthipeptide-Microcystis aeruginosa WLECC	additional	26	2	25
GMBOIL_20700	glutathione peroxidase	ctg83_3_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_3	lanthipeptide-Microcystis aeruginosa WLECC	additional	3	2	25
GMBOIL_20695	undecaprenyl-diphosphate phosphatase	ctg83_4_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_4	lanthipeptide-Microcystis aeruginosa WLECC	other	4	2	25
GMBOIL_17560	LPS biosynthesis choline kinase	ctg83_6_lanthipeptide_21_0	LE1912_lanthipeptide_O9329_20020	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_6	lanthipeptide-Microcystis aeruginosa WLECC	core	6	2	25
GMBOIL_17555	hypothetical protein	ctg83_7_lanthipeptide_21_0	LE1912_lanthipeptide_O9329_20015	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_7	lanthipeptide-Microcystis aeruginosa WLECC	core	7	2	25
GMBOIL_08380	rubredoxin	NA	LE1912_LAP_O9329_09650	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_08385	photosynthesis system II assembly factor Ycf48	NA	LE1912_LAP_O9329_09655	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_08390	cytochrome b559 subunit alpha	NA	LE1912_LAP_O9329_09660	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_08395	cytochrome b559 subunit beta	NA	LE1912_LAP_O9329_09665	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_08400	photosystem II reaction center protein L	NA	LE1912_LAP_O9329_09670	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_04245	Thiol-cytolys-C domain-containing protein	NA	LE1912_RiPP_like_O9329_09630	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_04260	YcaO-like family protein	NA	LE1912_RiPP_like_O9329_09645	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_07380	Carrier domain-containing protein	NA	LE1912_T1PKS_O9329_08425	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_13975	Cytochrome b5 heme-binding domain-containing protein	NA	LE1912_T3PKS_O9329_16035	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_13980	hypothetical protein	NA	LE1912_T3PKS_O9329_16040	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_13985	macrolide ABC transporter ATP-binding protein	NA	LE1912_T3PKS_O9329_16045	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_13990	ABC transporter substrate-binding protein	NA	LE1912_T3PKS_O9329_16050	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_09415	hypothetical protein	NA	LE1912_anabaenopeptin_O9329_10845	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21355	PksE domain protein	NA	LE1912_bartoloside_O9329_24305	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21370	hypothetical protein	NA	LE1912_bartoloside_O9329_24315	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_17545	PpiC domain-containing protein	NA	LE1912_lanthipeptide_O9329_20010	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_03195	hypothetical protein	NA	LE1912_microginin_O9329_03630	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16340	hypothetical protein	NA	LE1912_micropeptin_O9329_18640	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16360	Carrier domain-containing protein	NA	LE1912_micropeptin_O9329_18660	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16370	non-ribosomal peptide synthetase	NA	LE1912_micropeptin_O9329_18670	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16385	DUF2235 domain-containing protein	NA	LE1912_micropeptin_O9329_18685	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16390	Similarity	NA	LE1912_micropeptin_O9329_18690	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16395	GUN4 domain-containing protein	NA	LE1912_micropeptin_O9329_18695	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16400	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	NA	LE1912_micropeptin_O9329_18700	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16405	Zn-dependent hydrolase	NA	LE1912_micropeptin_O9329_18705	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16410	site-specific DNA-methyltransferase	NA	LE1912_micropeptin_O9329_18710	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_00520	hypothetical protein	NA	LE1912_microviridinB_O9329_00590	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_00525	FAD dependent oxidoreductase	NA	LE1912_microviridinB_O9329_00595	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_00530	hypothetical protein	NA	LE1912_microviridinB_O9329_00600	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_00560	hypothetical protein	NA	LE1912_microviridinB_O9329_00630	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19390	DUF3110 domain-containing protein	NA	LE1912_microviridinK_O9329_22150	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19395	DUF2996 domain-containing protein	NA	LE1912_microviridinK_O9329_22155	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19405	Helicase domain protein	NA	LE1912_microviridinK_O9329_22160	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19415	lipoyl synthase	NA	LE1912_microviridinK_O9329_22170	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19420	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	NA	LE1912_microviridinK_O9329_22175	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19425	ketose-bisphosphate aldolase	NA	LE1912_microviridinK_O9329_22180	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19430	GTPase HflX	NA	LE1912_microviridinK_O9329_22185	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19435	serine endopeptidase inhibitor	NA	LE1912_microviridinK_O9329_22190	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19440	mannan-binding protein	NA	LE1912_microviridinK_O9329_22195	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19445	SAM-dependent methyltransferase	NA	LE1912_microviridinK_O9329_22200	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19450	acyl carrier protein	NA	LE1912_microviridinK_O9329_22205	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19455	type II toxin-antitoxin system HicB family antitoxin	NA	LE1912_microviridinK_O9329_22210	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19460	Putative HicA protein	NA	LE1912_microviridinK_O9329_22215	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19465	hypothetical protein	NA	LE1912_microviridinK_O9329_22220	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19470	hypothetical protein	NA	LE1912_microviridinK_O9329_22225	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19475	PINc domain-containing protein	NA	LE1912_microviridinK_O9329_22230	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16880	non-ribosomal peptide synthetase	NA	LE1912_puwainaphycinF_LE1912_puwainaphycinF_O9329_19235	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16325	Biotin biosynthesis cytochrome P450	NA	LE1912_puwainaphycinF_O9329_18625	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16330	Carrier domain-containing protein	NA	LE1912_puwainaphycinF_O9329_18630	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_16335	cytochrome P450	NA	LE1912_puwainaphycinF_O9329_18635	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19740	Transposase	NA	LE1912_terpene_O9329_22555	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19745	cytochrome b6	NA	LE1912_terpene_O9329_22560	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19750	cytochrome b6-f complex subunit IV	NA	LE1912_terpene_O9329_22565	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19755	phytoene/squalene synthase family protein	NA	LE1912_terpene_O9329_22570	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19760	hypothetical protein	NA	LE1912_terpene_O9329_22575	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19765	pilus motility taxis protein HmpF	NA	LE1912_terpene_O9329_22580	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19770	hypothetical protein	NA	LE1912_terpene_O9329_22590	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_19775	two-component system response regulator	NA	LE1912_terpene_O9329_22595	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21685	hypothetical protein	NA	LE1912_terpene_O9329_24725	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21690	Chromosome partition protein Smc	NA	LE1912_terpene_O9329_24730	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21695	DUF3288 domain-containing protein	NA	LE1912_terpene_O9329_24735	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21700	methionine synthase	NA	LE1912_terpene_O9329_24740	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21705	glycosyltransferase	NA	LE1912_terpene_O9329_24745	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21710	Antitoxin component HigA of the HigAB toxin-antitoxin module, contains an N-terminal HTH domain	NA	LE1912_terpene_O9329_24750	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21715	squalene--hopene cyclase	NA	LE1912_terpene_O9329_24755	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21720	translation elongation factor Ts	NA	LE1912_terpene_O9329_24760	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21725	30S ribosomal protein S2	NA	LE1912_terpene_O9329_24765	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21730	thioredoxin-dependent thiol peroxidase	NA	LE1912_terpene_O9329_24770	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21735	Zn-dependent protease with chaperone function	NA	LE1912_terpene_O9329_24775	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21740	CopY family transcriptional regulator	NA	LE1912_terpene_O9329_24780	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21745	DUF4090 domain-containing protein	NA	LE1912_terpene_O9329_24785	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21750	mannose-1-phosphate guanyltransferase	NA	LE1912_terpene_O9329_24790	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21755	lipid-A-disaccharide synthase	NA	LE1912_terpene_O9329_24795	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMBOIL_21760	hypothetical protein	NA	LE1912_terpene_O9329_24800	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
