Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
FMDALA_17195	Type I polyketide synthase	NA	ctg199_21	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22455	hypothetical protein	NA	ctg207_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22460	nitrogen fixation protein	NA	ctg207_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22465	hypothetical protein	NA	ctg207_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22470	Nif11 domain-containing protein	NA	ctg207_4	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22475	hypothetical protein	NA	ctg207_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22480	nif11-class peptide radical SAM maturase 3	NA	ctg207_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22485	tryptophan synthase subunit alpha	NA	ctg207_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22490	glycosyltransferase	NA	ctg207_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_22495	ABC transporter permease	NA	ctg207_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10430	hypothetical protein	NA	ctg21_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10475	type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family	NA	ctg21_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10450	Putative restriction endonuclease	NA	ctg21_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10460	Type II toxin-antitoxin system HicB family antitoxin	NA	ctg21_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10465	hypothetical protein	NA	ctg21_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10470	hypothetical protein	NA	ctg21_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09775	hypothetical protein	NA	ctg223_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09780	hypothetical protein	NA	ctg223_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09785	PIN domain nuclease	NA	ctg223_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09790	hypothetical protein	NA	ctg223_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09795	Peptidase-S8 domain-containing protein	NA	ctg223_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09800	Peptidase S8 and S53 subtilisin kexin sedolisin	NA	ctg223_15	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09805	hypothetical protein	NA	ctg223_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09810	hypothetical protein	NA	ctg223_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_09755	hypothetical protein	NA	ctg223_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03695	aspartate aminotransferase family protein	NA	ctg225_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03700	photosystem I reaction center subunit IV	NA	ctg225_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03705	hypothetical protein	NA	ctg225_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03710	16S rRNA (uracil(1498)-N(3))-methyltransferase	NA	ctg225_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03715	hypothetical protein	NA	ctg225_15	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03720	AAA-23 domain-containing protein	NA	ctg225_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03725	hypothetical protein	NA	ctg225_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03730	hypothetical protein	NA	ctg225_18	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03735	hypothetical protein	NA	ctg225_19	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03740	nitrogenase	NA	ctg225_20	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03675	SWIM-type domain-containing protein	NA	ctg225_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03680	type I DNA topoisomerase	NA	ctg225_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03685	SAM-dependent methyltransferase	NA	ctg225_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03690	sulfotransferase	NA	ctg225_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10755	Peptide synthetase	NA	ctg266_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10810	porin	NA	ctg266_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10795	non-ribosomal peptide synthetase	NA	ctg266_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_15605	Glucosyl transferase GtrII	NA	ctg403_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10050	glutamate-1-semialdehyde 2,1-aminomutase	NA	ctg409_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10095	non-ribosomal peptide synthetase	NA	ctg409_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10125	diguanylate cyclase	NA	ctg409_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_10055	DNA polymerase III subunit beta	NA	ctg409_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03395	DUF4351 domain-containing protein	NA	ctg426_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03440	squalene--hopene cyclase	NA	ctg426_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03445	translation elongation factor Ts	NA	ctg426_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03450	30S ribosomal protein S2	NA	ctg426_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03455	thioredoxin-dependent thiol peroxidase	NA	ctg426_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03460	Zn-dependent protease with chaperone function	NA	ctg426_15	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03465	CopY family transcriptional regulator	NA	ctg426_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03470	DUF4090 domain-containing protein	NA	ctg426_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03475	mannose-1-phosphate guanyltransferase	NA	ctg426_18	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03480	lipid-A-disaccharide synthase	NA	ctg426_19	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03400	aminotransferase	NA	ctg426_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03485	DNA primase	NA	ctg426_20	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03490	hypothetical protein	NA	ctg426_21	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03405	indole-3-glycerol phosphate synthase TrpC	NA	ctg426_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03410	hypothetical protein	NA	ctg426_4	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03415	Chromosome partition protein Smc	NA	ctg426_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03420	DUF3288 domain-containing protein	NA	ctg426_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03425	methionine synthase	NA	ctg426_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03430	glycosyltransferase	NA	ctg426_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_03435	transcriptional regulator	NA	ctg426_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06540	Transposase	NA	ctg433_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06585	hypothetical protein	NA	ctg433_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06590	4-hydroxy-tetrahydrodipicolinate reductase	NA	ctg433_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06595	signal peptidase	NA	ctg433_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06555	hypothetical protein	NA	ctg433_4	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06560	peptide deformylase	NA	ctg433_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06565	hypothetical protein	NA	ctg433_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06570	serine/threonine protein kinase	NA	ctg433_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06575	farnesyl-diphosphate synthase	NA	ctg433_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06580	acid phosphatase	NA	ctg433_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00045	pilus motility taxis protein HmpF	NA	ctg451_1	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00090	Circularly permuted ATP-grasp type 2	NA	ctg451_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00095	A putative alpha-helical domain with a conserved ER motif	NA	ctg451_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00100	transglutaminase	NA	ctg451_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00105	hypothetical protein	NA	ctg451_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00055	hypothetical protein	NA	ctg451_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00060	phytoene/squalene synthase family protein	NA	ctg451_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00065	Methyltransferase	NA	ctg451_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_00075	cytochrome b6-f complex subunit IV	NA	ctg451_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06040	rubredoxin	NA	ctg73_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06000	twin-arginine translocase subunit TatC	NA	ctg73_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06005	hypothetical protein	NA	ctg73_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06010	photosystem II chlorophyll-binding protein CP47	NA	ctg73_4	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06015	photosystem II reaction center protein J	NA	ctg73_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06020	photosystem II reaction center protein L	NA	ctg73_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06025	cytochrome b559 subunit beta	NA	ctg73_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06030	cytochrome b559 subunit alpha	NA	ctg73_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_06035	photosynthesis system II assembly factor Ycf48	NA	ctg73_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20170	potassium-transporting ATPase subunit KdpA	NA	ctg88_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20180	DNA (cytosine-5-)-methyltransferase	NA	ctg88_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20185	K(+)-transporting ATPase subunit C	NA	ctg88_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20190	DUF218 domain-containing protein	NA	ctg88_15	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20195	DNA topoisomerase 4 subunit A	NA	ctg88_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20200	Response regulatory domain-containing protein	NA	ctg88_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20205	D-alanyl-D-alanine dipeptidase	NA	ctg88_18	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20210	DNA phosphorothioation system sulfurtransferase DndC	NA	ctg88_19	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20215	DNA-sulfur modification-associated	NA	ctg88_20	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20220	acyl carrier protein	NA	ctg88_21	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20225	SAM-dependent methyltransferase	NA	ctg88_22	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20235	hypothetical protein	NA	ctg88_23	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20240	non-ribosomal peptide synthetase	NA	ctg88_24	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20160	hypothetical protein	NA	ctg88_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_20165	hypothetical protein	NA	ctg88_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
