Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
OCDKLD_14070	DUF4327 domain-containing protein	ctg3_17_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_17	lanthipeptide-Microcystis aeruginosa WLECC	other	20	1	20
OCDKLD_14075	diacylglycerol kinase	ctg3_16_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_16	lanthipeptide-Microcystis aeruginosa WLECC	other	19	1	20
OCDKLD_14080	rRNA maturation RNase YbeY	ctg3_15_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_15	lanthipeptide-Microcystis aeruginosa WLECC	other	18	1	20
OCDKLD_14085	DUF3285 domain-containing protein	ctg3_14_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_14	lanthipeptide-Microcystis aeruginosa WLECC	other	17	1	20
OCDKLD_14090	recombinase RecQ	ctg3_13_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_13	lanthipeptide-Microcystis aeruginosa WLECC	other	16	1	20
OCDKLD_14105	DUF4160 domain-containing protein	ctg3_3_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_3	lanthipeptide-Microcystis aeruginosa WLECC	other	5	1	20
OCDKLD_14110	DUF2442 domain-containing protein	ctg3_2_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_2	lanthipeptide-Microcystis aeruginosa WLECC	other	4	1	20
OCDKLD_14440	ISL3 family transposase	AAF00967.1_uma4_MicrocystisaeruginosaPCC7806_microcystinLR	NA	FALSE	TRUE	FALSE	microcystin LR	"NRP, Modular type I polyketide"	Microcystis aeruginosa PCC 7806	uma4	Microcystin LR-Microcystis	other	15	6	17
OCDKLD_14460	ABC transporter	MBE8994633.1_IQ234_09895_MicrocystisaeruginosaLEGE91341_microginin	ctg180_1	FALSE	FALSE	TRUE	microginin	"NRP, Polyketide"	Microcystis aeruginosa LEGE 91341	IQ234_09895	Microginin-Microcystis	transport	7	3	7
OCDKLD_14465	non-ribosomal peptide synthetase	NA	ctg180_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_14470	non-ribosomal peptide synthetase	NA	ctg180_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_14475	Amino acid adenylation domain-containing protein	NA	ctg180_4	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_14480	hypothetical protein	MBE8994629.1_IQ234_09875_MicrocystisaeruginosaLEGE91341_microginin	ctg180_5	FALSE	FALSE	TRUE	microginin	"NRP, Polyketide"	Microcystis aeruginosa LEGE 91341	IQ234_09875	Microginin-Microcystis	other	3	3	7
OCDKLD_14485	phosphopantetheine-binding protein	MBE8994628.1_IQ234_09870_MicrocystisaeruginosaLEGE91341_microginin	ctg180_6	FALSE	FALSE	TRUE	microginin	"NRP, Polyketide"	Microcystis aeruginosa LEGE 91341	IQ234_09870	Microginin-Microcystis	additional	2	3	7
OCDKLD_14490	AMP-dependent synthetase	MBE8994627.1_IQ234_09865_MicrocystisaeruginosaLEGE91341_microginin	ctg180_7	FALSE	FALSE	TRUE	microginin	"NRP, Polyketide"	Microcystis aeruginosa LEGE 91341	IQ234_09865	Microginin-Microcystis	additional	1	3	7
OCDKLD_14495	dethiobiotin synthase	NA	ctg180_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_16140	hypothetical protein	ctg3_7_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_7	lanthipeptide-Microcystis aeruginosa WLECC	other	9	1	20
OCDKLD_16905	cysteine--tRNA ligase	ctg82_3_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_3	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	3	4	37
OCDKLD_16910	glycine/betaine ABC transporter substrate-binding protein	ctg82_4_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_4	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	4	4	37
OCDKLD_16915	metal-binding protein	ctg82_5_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_5	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	5	4	37
OCDKLD_16920	bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase	ctg82_6_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_6	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	6	4	37
OCDKLD_16925	hypothetical protein	ctg82_7_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_7	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	7	4	37
OCDKLD_16930	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	ctg82_8_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_8	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	8	4	37
OCDKLD_16935	Mini-ribonuclease 3	ctg82_9_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_9	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	9	4	37
OCDKLD_16940	anti-sigma F factor antagonist	ctg82_10_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_10	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	10	4	37
OCDKLD_16945	carbamoyl phosphate synthase small subunit	ctg82_11_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_11	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	11	4	37
OCDKLD_16950	transposase	ctg82_12_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_12	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	12	4	37
OCDKLD_16955	receptor ligand binding region family protein	ctg82_13_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_13	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	13	4	37
OCDKLD_16960	AAA-like domain-containing protein	ctg82_14_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_14	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	14	4	37
OCDKLD_16965	1-deoxy-D-xylulose-5-phosphate synthase	ctg83_26_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_26	lanthipeptide-Microcystis aeruginosa WLECC	additional	26	2	25
OCDKLD_16970	nickel pincer cofactor biosynthesis protein LarB	ctg83_25_lanthipeptide_21_0	ctg221_3	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_25	lanthipeptide-Microcystis aeruginosa WLECC	other	25	2	25
OCDKLD_16975	ribonuclease J	ctg83_24_lanthipeptide_21_0	ctg221_4	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_24	lanthipeptide-Microcystis aeruginosa WLECC	other	24	2	25
OCDKLD_16980	4-hydroxy-tetrahydrodipicolinate synthase	ctg83_23_lanthipeptide_21_0	ctg221_5	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_23	lanthipeptide-Microcystis aeruginosa WLECC	other	23	2	25
OCDKLD_16985	aspartate-semialdehyde dehydrogenase	ctg83_22_lanthipeptide_21_0	ctg221_6	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_22	lanthipeptide-Microcystis aeruginosa WLECC	additional	22	2	25
OCDKLD_16990	trigger factor	ctg83_21_lanthipeptide_21_0	ctg221_7	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_21	lanthipeptide-Microcystis aeruginosa WLECC	other	21	2	25
OCDKLD_16995	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	NA	ctg221_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17000	ATP-dependent protease ATP-binding subunit ClpX	ctg83_19_lanthipeptide_21_0	ctg221_9	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_19	lanthipeptide-Microcystis aeruginosa WLECC	other	19	2	25
OCDKLD_17005	Similarity	NA	ctg221_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17010	MazF family transcriptional regulator	NA	ctg221_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17015	alpha/beta hydrolase	NA	ctg221_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17020	Chaperone SurA	ctg83_17_lanthipeptide_21_0	ctg221_13	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_17	lanthipeptide-Microcystis aeruginosa WLECC	other	17	2	25
OCDKLD_17025	HTH-33 domain-containing protein	ctg83_15_lanthipeptide_21_0	ctg221_14	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_15	lanthipeptide-Microcystis aeruginosa WLECC	other	15	2	25
OCDKLD_17030	peptidase C39	ctg83_14_lanthipeptide_21_0	ctg221_15	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_14	lanthipeptide-Microcystis aeruginosa WLECC	transport	14	2	25
OCDKLD_17035	hemolysin D	ctg83_13_lanthipeptide_21_0	ctg221_16	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_13	lanthipeptide-Microcystis aeruginosa WLECC	transport	13	2	25
OCDKLD_17040	peptidylprolyl isomerase	ctg83_12_lanthipeptide_21_0	ctg221_17	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_12	lanthipeptide-Microcystis aeruginosa WLECC	other	12	2	25
OCDKLD_17045	hypothetical protein	ctg83_11_lanthipeptide_21_0	ctg221_18	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_11	lanthipeptide-Microcystis aeruginosa WLECC	other	11	2	25
OCDKLD_17050	hypothetical protein	ctg83_10_lanthipeptide_21_0	ctg221_19	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_10	lanthipeptide-Microcystis aeruginosa WLECC	other	10	2	25
OCDKLD_17055	hypothetical protein	ctg83_9_lanthipeptide_21_0	ctg221_20	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_9	lanthipeptide-Microcystis aeruginosa WLECC	other	9	2	25
OCDKLD_17060	hypothetical protein	ctg83_7_lanthipeptide_21_0	ctg221_22	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_7	lanthipeptide-Microcystis aeruginosa WLECC	core	7	2	25
OCDKLD_17065	LPS biosynthesis choline kinase	ctg83_6_lanthipeptide_21_0	ctg221_23	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_6	lanthipeptide-Microcystis aeruginosa WLECC	core	6	2	25
OCDKLD_17070	Putative alpha/beta hydrolase	ctg83_18_lanthipeptide_21_0	ctg221_24	FALSE	FALSE	TRUE	NA	NA	Dolichospermum	ctg83_18_lanthipeptide_21	NA	NA	NA	NA	1
OCDKLD_17075	undecaprenyl-diphosphate phosphatase	ctg83_4_lanthipeptide_21_0	ctg221_25	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_4	lanthipeptide-Microcystis aeruginosa WLECC	other	4	2	25
OCDKLD_17080	glutathione peroxidase	ctg83_3_lanthipeptide_21_0	ctg221_26	FALSE	FALSE	TRUE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_3	lanthipeptide-Microcystis aeruginosa WLECC	additional	3	2	25
OCDKLD_17085	HNH endonuclease	NA	ctg221_27	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17090	HicB family protein	NA	ctg221_28	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17095	HicA toxin of bacterial toxin-antitoxin	NA	ctg221_29	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17100	DNA starvation/stationary phase protection protein Dps	NA	ctg221_30	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17105	serine/threonine protein kinase	NA	ctg221_31	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17110	hypothetical protein	NA	ctg221_32	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17115	DUF4242 domain-containing protein	ctg5_33_RRE-containing_23_0	ctg221_34	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_33	LAP-Microcystis aeruginosa WLECC	other	33	1	33
OCDKLD_17120	acyl-CoA dehydrogenase	ctg5_32_RRE-containing_23_0	ctg221_35	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_32	LAP-Microcystis aeruginosa WLECC	additional	32	1	33
OCDKLD_17125	ATP-binding cassette domain-containing protein	NA	ctg221_36	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_17545	DUF3368 domain-containing protein	ctg82_36_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_36	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	36	4	37
OCDKLD_17550	Uncharacterised protein family (UPF0175)	ctg82_35_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_35	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	35	4	37
OCDKLD_17555	DUF4351 domain-containing protein	ctg82_34_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_34	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	34	4	37
OCDKLD_18195	clan AA aspartic protease	ctg3_4_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_4	lanthipeptide-Microcystis aeruginosa WLECC	other	6	1	20
OCDKLD_18200	hypothetical protein	ctg3_5_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_5	lanthipeptide-Microcystis aeruginosa WLECC	other	7	1	20
OCDKLD_18205	clan AA aspartic protease	ctg3_6_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_6	lanthipeptide-Microcystis aeruginosa WLECC	other	8	1	20
OCDKLD_18855	hypothetical protein	ctg44_13_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg44_13	1-heptadecene-Microcystis aeruginosa WLECC	other	13	1	18
OCDKLD_19565	anacyclamide synthesis AcyG domain protein	ctg39_5_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_5	Cyanobactin-Microcystis aeruginosa WLECC	core	5	2	15
OCDKLD_19570	Putative restriction endonuclease	"AFK79997.1_AFK79997.1_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4"	NA	FALSE	TRUE	FALSE	"piricyclamide 7005E1, piricyclamide 7005E2, piricyclamide 7005E3, piricyclamide 7005E4"	RiPP	Microcystis aeruginosa PCC 7005	AFK79997.1	Piricyclamide-Microcystis	other	11	2	12
OCDKLD_20375	type 2 isopentenyl-diphosphate Delta-isomerase	"ACM68685.1_aerK_MicrocystisaeruginosaNIES-98_aeruginosin98-A,aeruginosin98-B,aeruginosin98-C"	NA	FALSE	TRUE	FALSE	"aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C"	NRP	Microcystis aeruginosa NIES-98	aerK	Aeruginosin-Microcystis	other	4	3	14
OCDKLD_20380	Bacilysin biosynthesis BacA-like protein	"ACM68686.1_aerD_MicrocystisaeruginosaNIES-98_aeruginosin98-A,aeruginosin98-B,aeruginosin98-C"	NA	FALSE	TRUE	FALSE	"aeruginosin 98-A, aeruginosin 98-B, aeruginosin 98-C"	NRP	Microcystis aeruginosa NIES-98	aerD	Aeruginosin-Microcystis	other	5	3	14
OCDKLD_20945	ABC transporter	CAQ16120.1_mdnE_MicrocystisaeruginosaNIES-298_microviridinB	NA	FALSE	TRUE	FALSE	microviridin B	Microviridin	Microcystis aeruginosa NIES-298	mdnE	Microviridin B-Microcystis	transport	5	1	5
OCDKLD_21225	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	ctg2_26_samp_4305_693378_NRPS	NA	FALSE	TRUE	FALSE	NRP	NRPS	Dolichospermum	ctg2_26_samp_4305	NRPS1_WLEADA	additional	26	3	37
OCDKLD_21615	IS4 family transposase	ctg115_1_Cyanobactin_90_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg115_1	Cyanobactin-Microcystis aeruginosa WLECC	other	1	1	3
